"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 02- 10","11,718.12","11,714.60","11,775.80","11,630.54","934.05M","-0.61%"
"2023- 02- 09","11,789.58","12,069.10","12,070.96","11,745.11","1.03B","-1.02%"
"2023- 02- 08","11,910.52","12,069.12","12,096.39","11,890.09","953.41M","-1.68%"
"2023- 02- 07","12,113.79","11,891.25","12,150.22","11,836.77","1.07B","1.90%"
"2023- 02- 06","11,887.45","11,904.41","11,973.41","11,843.49","1.01B","-1.00%"
"2023- 02- 03","12,006.95","11,946.86","12,231.31","11,946.86","1.11B","-1.59%"
"2023- 02- 02","12,200.82","12,065.15","12,269.56","12,024.14","1.33B","3.25%"
"2023- 02- 01","11,816.32","11,573.14","11,904.02","11,500.33","1.21B","2.00%"
"2023- 01- 31","11,584.55","11,398.58","11,586.01","11,398.37","1.15B","1.67%"
"2023- 01- 30","11,393.81","11,512.34","11,553.31","11,388.54","954.43M","-1.96%"
"2023- 01- 27","11,621.71","11,470.47","11,691.89","11,470.27","1.05B","0.95%"
"2023- 01- 26","11,512.41","11,458.41","11,516.05","11,341.19","992.60M","1.76%"
"2023- 01- 25","11,313.36","11,146.53","11,334.22","11,069.17","924.72M","-0.18%"
"2023- 01- 24","11,334.27","11,302.93","11,378.15","11,282.65","914.95M","-0.27%"
"2023- 01- 23","11,364.41","11,171.94","11,405.50","11,144.03","1.05B","2.01%"
"2023- 01- 20","11,140.43","10,924.66","11,143.17","10,885.65","1.16B","2.66%"
"2023- 01- 19","10,852.27","10,890.40","10,932.52","10,804.57","905.21M","-0.96%"
"2023- 01- 18","10,957.01","11,170.95","11,223.41","10,952.05","986.97M","-1.24%"
"2023- 01- 17","11,095.11","11,070.00","11,145.44","11,024.72","990.06M","0.14%"
"2023- 01- 13","11,079.16","10,906.37","11,084.01","10,900.16","919.66M","0.71%"
"2023- 01- 12","11,001.10","10,969.26","11,027.75","10,797.12","1.03B","0.64%"
"2023- 01- 11","10,931.67","10,794.99","10,932.44","10,762.73","1.01B","1.76%"
"2023- 01- 10","10,742.63","10,607.72","10,743.67","10,589.59","888.70M","1.01%"
"2023- 01- 09","10,635.65","10,662.10","10,807.26","10,619.12","1.04B","0.63%"
"2023- 01- 06","10,569.29","10,363.96","10,604.14","10,265.04","970.67M","2.56%"
"2023- 01- 05","10,305.24","10,390.31","10,393.22","10,295.25","957.48M","-1.47%"
"2023- 01- 04","10,458.76","10,467.82","10,515.22","10,337.64","1.04B","0.69%"
"2023- 01- 03","10,386.99","10,562.06","10,613.06","10,309.16","983.36M","-0.76%"
"2022- 12- 30","10,466.48","10,368.37","10,468.31","10,324.69","850.56M","-0.11%"
"2022- 12- 29","10,478.09","10,321.46","10,502.08","10,301.06","894.54M","2.59%"
"2022- 12- 28","10,213.29","10,339.20","10,414.82","10,207.47","751.52M","-1.35%"
"2022- 12- 27","10,353.23","10,462.19","10,472.32","10,340.73","753.05M","-1.38%"
"2022- 12- 23","10,497.86","10,437.75","10,514.76","10,361.82","678.03M","0.21%"
"2022- 12- 22","10,476.12","10,586.46","10,599.34","10,313.32","974.20M","-2.18%"
"2022- 12- 21","10,709.37","10,592.00","10,753.57","10,569.20","937.40M","1.54%"
"2022- 12- 20","10,547.11","10,490.89","10,609.47","10,446.82","972.31M","0.01%"
"2022- 12- 19","10,546.03","10,707.44","10,713.97","10,497.55","1.04B","-1.49%"
"2022- 12- 16","10,705.41","10,767.64","10,833.24","10,642.10","3.28B","-0.97%"
"2022- 12- 15","10,810.53","11,012.62","11,029.57","10,775.61","1.16B","-3.23%"
"2022- 12- 14","11,170.89","11,248.09","11,352.09","11,065.24","1.12B","-0.76%"
"2022- 12- 13","11,256.81","11,542.84","11,571.64","11,160.54","1.24B","1.01%"
"2022- 12- 12","11,143.74","11,015.48","11,144.67","10,984.82","955.14M","1.26%"
"2022- 12- 09","11,004.62","11,038.17","11,138.70","10,999.26","867.24M","-0.70%"
"2022- 12- 08","11,082.00","11,011.33","11,119.16","10,939.47","832.95M","1.13%"
"2022- 12- 07","10,958.55","10,963.95","11,039.81","10,910.62","828.48M","-0.51%"
"2022- 12- 06","11,014.89","11,228.42","11,241.42","10,956.20","888.70M","-2.00%"
"2022- 12- 05","11,239.94","11,380.99","11,425.51","11,193.02","885.18M","-1.93%"
"2022- 12- 02","11,461.50","11,308.38","11,492.32","11,296.72","859.61M","-0.18%"
"2022- 12- 01","11,482.45","11,475.17","11,546.77","11,378.75","912.53M","0.13%"
"2022- 11- 30","11,468.00","10,995.20","11,468.47","10,966.53","1.62B","4.41%"
"2022- 11- 29","10,983.78","11,060.02","11,086.02","10,944.37","783.46M","-0.59%"
"2022- 11- 28","11,049.50","11,147.57","11,217.75","11,020.69","811.96M","-1.58%"
"2022- 11- 25","11,226.36","11,231.00","11,261.57","11,206.38","377.17M","-0.52%"
"2022- 11- 23","11,285.32","11,174.61","11,310.82","11,174.61","695.12M","0.99%"
"2022- 11- 22","11,174.41","11,058.56","11,179.87","10,975.66","758.80M","1.36%"
"2022- 11- 21","11,024.51","11,091.01","11,128.78","10,999.75","765.20M","-1.09%"
"2022- 11- 18","11,146.06","11,257.01","11,259.44","11,059.16","846.40M","0.01%"
"2022- 11- 17","11,144.96","11,008.67","11,198.84","11,006.21","837.39M","-0.35%"
"2022- 11- 16","11,183.66","11,260.09","11,286.10","11,162.92","887.82M","-1.54%"
"2022- 11- 15","11,358.41","11,474.82","11,492.62","11,241.15","1.04B","1.45%"
"2022- 11- 14","11,196.22","11,233.90","11,350.12","11,167.17","983.39M","-1.12%"
"2022- 11- 11","11,323.33","11,124.75","11,352.43","11,069.83","1.21B","1.88%"
"2022- 11- 10","11,114.15","10,869.17","11,119.11","10,779.95","1.40B","7.35%"
"2022- 11- 09","10,353.17","10,528.45","10,564.97","10,344.01","1.04B","-2.48%"
"2022- 11- 08","10,616.20","10,611.53","10,745.64","10,472.73","994.35M","0.49%"
"2022- 11- 07","10,564.52","10,516.94","10,587.96","10,428.91","930.25M","0.85%"
"2022- 11- 04","10,475.25","10,548.14","10,553.63","10,262.93","1.09B","1.28%"
"2022- 11- 03","10,342.94","10,399.45","10,486.01","10,319.54","1.01B","-1.73%"
"2022- 11- 02","10,524.80","10,885.01","10,993.24","10,522.90","1.10B","-3.36%"
"2022- 11- 01","10,890.84","11,154.74","11,156.35","10,881.19","903.26M","-0.89%"
"2022- 10- 31","10,988.15","11,028.43","11,047.94","10,914.00","1.08B","-1.03%"
"2022- 10- 28","11,102.45","10,766.20","11,117.04","10,766.20","977.64M","2.87%"
"2022- 10- 27","10,792.67","10,971.95","10,998.73","10,780.50","973.52M","-1.63%"
"2022- 10- 26","10,970.99","10,969.02","11,205.84","10,948.38","1.00B","-2.04%"
"2022- 10- 25","11,199.12","10,996.97","11,210.38","10,996.97","991.08M","2.25%"
"2022- 10- 24","10,952.61","10,867.07","10,983.52","10,713.33","921.20M","0.86%"
"2022- 10- 21","10,859.72","10,576.04","10,875.72","10,542.43","1.02B","2.31%"
"2022- 10- 20","10,614.84","10,657.41","10,837.30","10,574.55","866.25M","-0.61%"
"2022- 10- 19","10,680.51","10,689.31","10,808.04","10,592.88","921.13M","-0.85%"
"2022- 10- 18","10,772.40","10,963.99","10,972.97","10,670.12","929.62M","0.90%"
"2022- 10- 17","10,675.80","10,575.65","10,696.59","10,569.69","944.31M","3.43%"
"2022- 10- 14","10,321.39","10,742.81","10,766.68","10,308.81","918.04M","-3.08%"
"2022- 10- 13","10,649.15","10,131.82","10,697.71","10,088.83","1.05B","2.23%"
"2022- 10- 12","10,417.10","10,437.00","10,494.53","10,372.21","823.61M","-0.09%"
"2022- 10- 11","10,426.19","10,484.37","10,608.84","10,351.98","990.74M","-1.10%"
"2022- 10- 10","10,542.10","10,659.95","10,669.93","10,449.04","812.52M","-1.04%"
"2022- 10- 07","10,652.41","10,877.28","10,891.93","10,608.52","1.03B","-3.80%"
"2022- 10- 06","11,073.31","11,129.04","11,230.44","11,051.27","873.35M","-0.68%"
"2022- 10- 05","11,148.64","11,022.67","11,210.32","10,910.76","830.23M","-0.25%"
"2022- 10- 04","11,176.41","11,054.72","11,189.96","11,044.04","1.02B","3.34%"
"2022- 10- 03","10,815.43","10,659.01","10,875.46","10,577.89","943.34M","2.27%"
"2022- 09- 30","10,575.62","10,697.71","10,883.04","10,572.33","1.10B","-1.51%"
"2022- 09- 29","10,737.51","10,894.44","10,899.47","10,623.23","971.92M","-2.84%"
"2022- 09- 28","11,051.64","10,817.52","11,101.50","10,776.34","953.34M","2.05%"
"2022- 09- 27","10,829.50","10,955.29","11,040.99","10,741.02","903.37M","0.25%"
"2022- 09- 26","10,802.92","10,833.38","11,024.00","10,789.05","949.63M","-0.60%"
"2022- 09- 23","10,867.93","10,952.69","10,958.30","10,732.72","1.00B","-1.80%"
"2022- 09- 22","11,066.81","11,167.38","11,203.77","11,024.64","934.35M","-1.37%"
"2022- 09- 21","11,220.19","11,466.21","11,613.57","11,219.00","909.35M","-1.79%"
"2022- 09- 20","11,425.05","11,440.14","11,520.99","11,343.72","861.66M","-0.95%"
"2022- 09- 19","11,535.02","11,338.57","11,538.13","11,337.83","932.68M","0.76%"
"2022- 09- 16","11,448.40","11,401.21","11,460.43","11,316.92","3.05B","-0.90%"
"2022- 09- 15","11,552.36","11,633.24","11,760.73","11,497.11","1.03B","-1.43%"
"2022- 09- 14","11,719.68","11,680.41","11,746.83","11,602.76","1.05B","0.74%"
"2022- 09- 13","11,633.57","11,908.81","11,957.97","11,604.43","1.10B","-5.16%"
"2022- 09- 12","12,266.41","12,174.94","12,270.19","12,169.28","845.28M","1.27%"
"2022- 09- 09","12,112.31","11,958.61","12,132.67","11,958.61","881.47M","2.11%"
"2022- 09- 08","11,862.13","11,679.85","11,896.73","11,660.53","875.83M","0.60%"
"2022- 09- 07","11,791.90","11,559.38","11,819.07","11,555.08","897.12M","2.14%"
"2022- 09- 06","11,544.91","11,643.03","11,679.43","11,471.50","945.53M","-0.74%"
"2022- 09- 02","11,630.86","11,899.14","11,945.91","11,573.51","868.07M","-1.31%"
"2022- 09- 01","11,785.13","11,707.44","11,798.37","11,546.52","974.17M","-0.26%"
"2022- 08- 31","11,816.20","11,972.56","12,027.43","11,814.17","1.16B","-0.56%"
"2022- 08- 30","11,883.14","12,093.06","12,101.85","11,790.02","896.27M","-1.12%"
"2022- 08- 29","12,017.67","12,021.05","12,124.87","11,981.42","798.39M","-1.02%"
"2022- 08- 26","12,141.71","12,630.58","12,655.84","12,141.52","960.49M","-3.94%"
"2022- 08- 25","12,639.26","12,506.37","12,641.26","12,471.98","797.23M","1.67%"
"2022- 08- 24","12,431.53","12,375.15","12,504.33","12,350.16","770.65M","0.41%"
"2022- 08- 23","12,381.30","12,380.37","12,490.85","12,352.03","763.64M","0.00%"
"2022- 08- 22","12,381.57","12,523.16","12,538.55","12,353.73","857.72M","-2.55%"
"2022- 08- 19","12,705.22","12,832.27","12,859.01","12,674.87","998.67M","-2.01%"
"2022- 08- 18","12,965.34","12,937.78","13,002.66","12,873.49","865.17M","0.21%"
"2022- 08- 17","12,938.12","12,968.63","13,053.51","12,863.01","977.81M","-1.25%"
"2022- 08- 16","13,102.55","13,082.64","13,181.09","12,979.24","952.79M","-0.19%"
"2022- 08- 15","13,128.05","12,996.63","13,146.06","12,993.78","862.20M","0.62%"
"2022- 08- 12","13,047.19","12,866.31","13,047.19","12,821.22","936.39M","2.09%"
"2022- 08- 11","12,779.91","12,944.82","13,026.24","12,760.09","1.08B","-0.58%"
"2022- 08- 10","12,854.81","12,793.44","12,861.44","12,698.61","1.05B","2.89%"
"2022- 08- 09","12,493.93","12,557.49","12,582.91","12,438.86","1.02B","-1.19%"
"2022- 08- 08","12,644.46","12,703.72","12,855.16","12,597.75","1.00B","-0.10%"
"2022- 08- 05","12,657.56","12,538.81","12,720.44","12,525.77","991.77M","-0.50%"
"2022- 08- 04","12,720.58","12,675.05","12,736.19","12,600.78","1.05B","0.41%"
"2022- 08- 03","12,668.16","12,433.87","12,699.64","12,425.21","1.10B","2.59%"
"2022- 08- 02","12,348.76","12,287.67","12,503.34","12,260.48","902.82M","-0.16%"
"2022- 08- 01","12,368.98","12,317.96","12,499.72","12,271.98","891.53M","-0.18%"
"2022- 07- 29","12,390.69","12,239.69","12,426.26","12,181.13","1.10B","1.88%"
"2022- 07- 28","12,162.59","12,036.48","12,179.09","11,886.67","958.80M","1.08%"
"2022- 07- 27","12,032.42","11,756.19","12,081.73","11,718.38","939.31M","4.06%"
"2022- 07- 26","11,562.58","11,701.53","11,711.31","11,533.37","834.49M","-1.87%"
"2022- 07- 25","11,782.67","11,837.96","11,855.11","11,707.53","783.12M","-0.43%"
"2022- 07- 22","11,834.11","12,025.37","12,093.02","11,767.19","884.72M","-1.87%"
"2022- 07- 21","12,059.61","11,914.15","12,060.59","11,812.72","840.81M","1.36%"
"2022- 07- 20","11,897.65","11,726.09","11,939.96","11,703.36","1.01B","1.58%"
"2022- 07- 19","11,713.15","11,515.00","11,721.22","11,448.97","974.15M","3.11%"
"2022- 07- 18","11,360.05","11,561.64","11,629.03","11,322.84","922.80M","-0.81%"
"2022- 07- 15","11,452.42","11,379.36","11,454.69","11,295.33","947.43M","1.79%"
"2022- 07- 14","11,251.18","11,151.21","11,279.97","11,005.93","817.49M","0.03%"
"2022- 07- 13","11,247.58","11,056.55","11,325.67","11,031.27","812.60M","-0.15%"
"2022- 07- 12","11,264.73","11,420.89","11,483.17","11,207.08","836.73M","-0.95%"
"2022- 07- 11","11,372.60","11,524.49","11,541.10","11,348.06","844.13M","-2.26%"
"2022- 07- 08","11,635.31","11,503.61","11,689.70","11,479.77","820.69M","0.12%"
"2022- 07- 07","11,621.35","11,422.60","11,644.47","11,412.88","916.26M","2.28%"
"2022- 07- 06","11,361.85","11,337.90","11,443.15","11,250.32","933.39M","0.35%"
"2022- 07- 05","11,322.24","10,964.18","11,323.90","10,911.45","1.07B","1.75%"
"2022- 07- 01","11,127.84","11,006.83","11,132.55","10,922.71","930.71M","0.90%"
"2022- 06- 30","11,028.74","11,048.25","11,160.92","10,850.01","1.16B","-1.33%"
"2022- 06- 29","11,177.89","11,160.22","11,226.33","11,072.19","1.02B","-0.03%"
"2022- 06- 28","11,181.54","11,542.24","11,635.85","11,177.68","1.02B","-2.98%"
"2022- 06- 27","11,524.55","11,661.02","11,677.49","11,487.07","991.61M","-0.72%"
"2022- 06- 24","11,607.62","11,351.31","11,613.23","11,337.78","4.31B","3.34%"
"2022- 06- 23","11,232.19","11,137.68","11,260.27","11,046.28","1.03B","1.62%"
"2022- 06- 22","11,053.08","10,941.95","11,216.77","10,938.06","1.11B","-0.15%"
"2022- 06- 21","11,069.30","10,974.05","11,164.99","10,974.05","1.19B","2.51%"
"2022- 06- 17","10,798.35","10,697.55","10,884.71","10,638.72","2.80B","1.43%"
"2022- 06- 16","10,646.10","10,806.02","10,831.07","10,565.14","1.25B","-4.08%"
"2022- 06- 15","11,099.16","10,968.40","11,244.26","10,866.39","1.22B","2.50%"
"2022- 06- 14","10,828.34","10,897.43","10,926.81","10,733.04","953.68M","0.18%"
"2022- 06- 13","10,809.23","10,986.84","11,071.48","10,775.14","1.21B","-4.68%"
"2022- 06- 10","11,340.02","11,543.88","11,569.15","11,328.27","1.06B","-3.52%"
"2022- 06- 09","11,754.23","12,016.47","12,115.07","11,751.98","998.87M","-2.75%"
"2022- 06- 08","12,086.27","12,147.28","12,235.78","12,052.70","911.77M","-0.73%"
"2022- 06- 07","12,175.23","11,925.81","12,194.86","11,888.61","900.55M","0.94%"
"2022- 06- 06","12,061.37","12,200.33","12,245.40","12,004.20","911.01M","0.40%"
"2022- 06- 03","12,012.73","12,097.12","12,167.44","11,966.62","837.59M","-2.47%"
"2022- 06- 02","12,316.90","11,945.57","12,320.12","11,901.45","916.66M","2.69%"
"2022- 06- 01","11,994.46","12,176.89","12,237.93","11,901.43","940.60M","-0.72%"
"2022- 05- 31","12,081.39","12,137.54","12,190.08","11,942.50","1.77B","-0.41%"
"2022- 05- 27","12,131.13","11,869.69","12,131.66","11,856.82","942.22M","3.33%"
"2022- 05- 26","11,740.65","11,409.84","11,796.97","11,406.16","930.42M","2.68%"
"2022- 05- 25","11,434.74","11,225.03","11,511.90","11,211.85","907.18M","1.51%"
"2022- 05- 24","11,264.45","11,326.44","11,351.61","11,092.48","924.23M","-2.35%"
"2022- 05- 23","11,535.27","11,396.28","11,552.07","11,304.56","889.21M","1.59%"
"2022- 05- 20","11,354.62","11,542.67","11,552.21","11,035.69","1.20B","-0.30%"
"2022- 05- 19","11,388.50","11,364.40","11,562.82","11,313.31","1.05B","-0.26%"
"2022- 05- 18","11,418.15","11,790.68","11,826.22","11,381.69","1.03B","-4.73%"
"2022- 05- 17","11,984.52","11,905.57","11,988.43","11,754.28","1.02B","2.76%"
"2022- 05- 16","11,662.79","11,727.14","11,804.59","11,627.53","978.06M","-1.20%"
"2022- 05- 13","11,805.00","11,555.98","11,856.71","11,510.25","1.23B","3.82%"
"2022- 05- 12","11,370.96","11,199.25","11,547.33","11,108.76","1.40B","0.06%"
"2022- 05- 11","11,364.24","11,645.57","11,844.50","11,339.18","1.27B","-3.18%"
"2022- 05- 10","11,737.67","11,900.34","11,944.94","11,566.28","1.28B","0.98%"
"2022- 05- 09","11,623.25","11,923.03","11,990.61","11,574.94","1.24B","-4.29%"
"2022- 05- 06","12,144.66","12,246.83","12,358.42","11,990.15","1.09B","-1.40%"
"2022- 05- 05","12,317.69","12,787.52","12,787.52","12,183.56","1.10B","-4.99%"
"2022- 05- 04","12,964.86","12,574.73","12,985.01","12,367.02","1.11B","3.19%"
"2022- 05- 03","12,563.76","12,511.46","12,645.83","12,460.99","897.83M","0.22%"
"2022- 05- 02","12,536.02","12,331.69","12,542.54","12,202.41","1.04B","1.63%"
"2022- 04- 29","12,334.64","12,710.42","12,861.83","12,315.74","1.09B","-4.17%"
"2022- 04- 28","12,871.53","12,712.86","12,948.52","12,487.86","1.01B","3.06%"
"2022- 04- 27","12,488.93","12,500.88","12,703.79","12,430.90","942.84M","-0.01%"
"2022- 04- 26","12,490.74","12,918.04","12,918.04","12,490.74","1.02B","-3.95%"
"2022- 04- 25","13,004.85","12,749.17","13,011.45","12,722.59","988.04M","1.29%"
"2022- 04- 22","12,839.29","13,168.80","13,212.60","12,828.02","950.70M","-2.55%"
"2022- 04- 21","13,174.65","13,623.70","13,710.69","13,140.83","993.83M","-2.07%"
"2022- 04- 20","13,453.07","13,665.38","13,678.55","13,426.12","871.26M","-1.22%"
"2022- 04- 19","13,619.66","13,312.44","13,643.97","13,281.22","855.29M","2.15%"
"2022- 04- 18","13,332.36","13,319.39","13,414.27","13,222.03","832.41M","-0.14%"
"2022- 04- 14","13,351.08","13,647.42","13,662.93","13,345.22","927.38M","-2.14%"
"2022- 04- 13","13,643.59","13,373.12","13,679.43","13,353.66","910.79M","2.03%"
"2022- 04- 12","13,371.57","13,584.69","13,685.95","13,317.74","902.42M","-0.30%"
"2022- 04- 11","13,411.96","13,547.29","13,585.08","13,401.39","991.30M","-2.18%"
"2022- 04- 08","13,711.00","13,830.47","13,866.06","13,693.69","858.45M","-1.34%"
"2022- 04- 07","13,897.30","13,861.49","13,978.25","13,689.23","931.35M","0.06%"
"2022- 04- 06","13,888.82","14,002.58","14,032.84","13,788.90","1.09B","-2.22%"
"2022- 04- 05","14,204.17","14,490.26","14,500.29","14,169.12","930.40M","-2.26%"
"2022- 04- 04","14,532.55","14,304.35","14,534.38","14,286.45","915.41M","1.90%"
"2022- 04- 01","14,261.50","14,269.53","14,306.94","14,131.81","1.02B","0.29%"
"2022- 03- 31","14,220.52","14,444.78","14,456.74","14,217.73","1.10B","-1.54%"
"2022- 03- 30","14,442.27","14,558.59","14,609.25","14,383.45","1.01B","-1.21%"
"2022- 03- 29","14,619.64","14,500.39","14,646.90","14,419.40","1.09B","1.84%"
"2022- 03- 28","14,354.90","14,177.21","14,356.00","14,101.34","892.94M","1.31%"
"2022- 03- 25","14,169.30","14,194.72","14,218.76","14,010.79","941.78M","-0.16%"
"2022- 03- 24","14,191.84","14,001.32","14,193.55","13,897.20","916.74M","1.93%"
"2022- 03- 23","13,922.60","13,990.35","14,152.14","13,921.65","961.73M","-1.32%"
"2022- 03- 22","14,108.82","13,866.43","14,141.07","13,857.29","1.10B","1.95%"
"2022- 03- 21","13,838.46","13,860.39","13,945.81","13,682.55","1.14B","-0.40%"
"2022- 03- 18","13,893.84","13,564.63","13,899.28","13,528.06","2.85B","2.05%"
"2022- 03- 17","13,614.78","13,360.72","13,620.80","13,317.14","1.14B","1.33%"
"2022- 03- 16","13,436.55","13,119.36","13,440.12","12,992.20","1.41B","3.77%"
"2022- 03- 15","12,948.62","12,685.23","12,973.88","12,616.59","1.13B","2.92%"
"2022- 03- 14","12,581.22","12,795.12","12,918.01","12,555.35","1.21B","-2.04%"
"2022- 03- 11","12,843.81","13,229.77","13,239.35","12,830.37","1.02B","-2.18%"
"2022- 03- 10","13,129.96","13,098.35","13,163.50","12,946.28","961.59M","-0.95%"
"2022- 03- 09","13,255.55","13,113.70","13,301.16","13,039.79","1.12B","3.59%"
"2022- 03- 08","12,795.55","12,800.04","13,159.44","12,670.08","1.34B","-0.28%"
"2022- 03- 07","12,830.96","13,328.36","13,353.28","12,828.02","1.29B","-3.62%"
"2022- 03- 04","13,313.44","13,455.23","13,486.71","13,224.98","1.04B","-1.66%"
"2022- 03- 03","13,537.94","13,837.59","13,837.59","13,472.64","1.03B","-1.56%"
"2022- 03- 02","13,752.02","13,597.53","13,796.55","13,493.91","1.03B","1.62%"
"2022- 03- 01","13,532.46","13,716.70","13,777.04","13,441.32","1.24B","-1.59%"
"2022- 02- 28","13,751.40","13,570.83","13,810.64","13,549.90","1.39B","0.41%"
"2022- 02- 25","13,694.62","13,485.26","13,696.86","13,358.29","978.45M","1.64%"
"2022- 02- 24","13,473.58","12,587.88","13,486.11","12,587.88","1.38B","3.34%"
"2022- 02- 23","13,037.49","13,511.75","13,533.78","13,032.17","944.40M","-2.57%"
"2022- 02- 22","13,381.52","13,424.36","13,618.72","13,249.65","1.02B","-1.23%"
"2022- 02- 18","13,548.07","13,735.40","13,762.40","13,465.56","1.02B","-1.23%"
"2022- 02- 17","13,716.72","14,004.19","14,020.82","13,704.70","922.82M","-2.88%"
"2022- 02- 16","14,124.09","14,038.92","14,163.73","13,931.99","838.99M","-0.11%"
"2022- 02- 15","14,139.76","13,997.18","14,142.49","13,976.29","903.09M","2.53%"
"2022- 02- 14","13,790.92","13,768.97","13,921.71","13,664.76","936.80M","0.00%"
"2022- 02- 11","13,791.15","14,213.62","14,246.70","13,733.16","1.08B","-2.78%"
"2022- 02- 10","14,185.64","14,228.68","14,509.56","14,118.20","1.06B","-2.10%"
"2022- 02- 09","14,490.37","14,368.16","14,490.72","14,330.87","935.01M","2.08%"
"2022- 02- 08","14,194.45","13,984.43","14,226.48","13,934.78","865.50M","1.28%"
"2022- 02- 07","14,015.67","14,118.79","14,236.31","13,974.10","858.02M","-0.58%"
"2022- 02- 04","14,098.01","13,958.48","14,222.76","13,850.39","862.97M","1.58%"
"2022- 02- 03","13,878.82","14,045.83","14,207.89","13,851.75","945.51M","-3.74%"
"2022- 02- 02","14,417.55","14,494.47","14,504.82","14,264.65","1.00B","0.50%"
"2022- 02- 01","14,346.00","14,277.43","14,358.69","14,070.77","962.00M","0.75%"
"2022- 01- 31","14,239.88","13,812.19","14,242.90","13,767.71","1.24B","3.41%"
"2022- 01- 28","13,770.57","13,436.71","13,771.91","13,236.56","1.06B","3.13%"
"2022- 01- 27","13,352.78","13,710.99","13,765.91","13,322.66","1.07B","-1.40%"
"2022- 01- 26","13,542.12","13,871.77","14,002.65","13,392.19","1.18B","0.02%"
"2022- 01- 25","13,539.30","13,610.87","13,781.62","13,414.14","1.04B","-2.28%"
"2022- 01- 24","13,855.13","13,481.50","13,876.61","13,094.65","1.55B","0.63%"
"2022- 01- 21","13,768.92","14,046.22","14,171.72","13,764.24","1.32B","-2.72%"
"2022- 01- 20","14,154.02","14,462.85","14,642.03","14,140.78","1.02B","-1.30%"
"2022- 01- 19","14,340.25","14,582.22","14,658.89","14,331.65","935.06M","-1.15%"
"2022- 01- 18","14,506.90","14,681.83","14,740.54","14,482.94","1.06B","-2.60%"
"2022- 01- 14","14,893.75","14,708.02","14,897.67","14,689.43","872.56M","0.59%"
"2022- 01- 13","14,806.81","15,245.04","15,259.71","14,782.24","852.15M","-2.51%"
"2022- 01- 12","15,188.39","15,263.10","15,319.03","15,117.29","840.02M","0.23%"
"2022- 01- 11","15,153.45","14,919.26","15,158.71","14,837.64","863.02M","1.41%"
"2022- 01- 10","14,942.83","14,751.78","14,953.85","14,530.23","1.09B","0.05%"
"2022- 01- 07","14,935.90","15,095.72","15,171.02","14,877.63","852.53M","-0.96%"
"2022- 01- 06","15,080.86","15,024.15","15,198.45","14,914.87","951.12M","-0.13%"
"2022- 01- 05","15,100.17","15,547.16","15,586.30","15,095.18","1.01B","-3.34%"
"2022- 01- 04","15,622.72","15,852.14","15,852.14","15,512.41","970.70M","-1.33%"
"2022- 01- 03","15,832.80","15,732.50","15,832.80","15,644.09","871.65M","1.20%"
"2021- 12- 31","15,644.97","15,722.91","15,777.43","15,643.93","729.41M","-0.61%"
"2021- 12- 30","15,741.56","15,758.98","15,868.09","15,729.16","768.18M","-0.16%"
"2021- 12- 29","15,766.22","15,794.92","15,821.81","15,679.85","699.59M","-0.10%"
"2021- 12- 28","15,781.72","15,895.20","15,901.47","15,757.07","691.47M","-0.56%"
"2021- 12- 27","15,871.26","15,696.83","15,871.40","15,696.83","741.10M","1.39%"
"2021- 12- 23","15,653.37","15,544.79","15,697.98","15,528.91","746.13M","0.85%"
"2021- 12- 22","15,521.89","15,319.16","15,525.97","15,303.06","783.47M","1.18%"
"2021- 12- 21","15,341.09","15,140.43","15,349.06","15,015.02","976.83M","2.40%"
"2021- 12- 20","14,980.94","14,933.00","15,007.30","14,860.04","1.02B","-1.24%"
"2021- 12- 17","15,169.68","15,036.77","15,288.78","14,960.37","3.01B","-0.07%"
"2021- 12- 16","15,180.43","15,629.08","15,633.19","15,119.49","1.10B","-2.47%"
"2021- 12- 15","15,565.58","15,230.71","15,575.76","15,055.23","1.17B","2.15%"
"2021- 12- 14","15,237.64","15,215.96","15,317.55","15,097.35","1.03B","-1.14%"
"2021- 12- 13","15,413.28","15,621.27","15,637.06","15,408.25","996.25M","-1.39%"
"2021- 12- 10","15,630.60","15,629.59","15,677.60","15,477.85","875.08M","0.73%"
"2021- 12- 09","15,517.37","15,720.54","15,796.05","15,511.12","869.50M","-1.71%"
"2021- 12- 08","15,786.99","15,690.65","15,792.64","15,618.88","921.93M","0.64%"
"2021- 12- 07","15,686.92","15,510.91","15,720.09","15,507.66","1.06B","3.03%"
"2021- 12- 06","15,225.15","15,117.63","15,281.99","14,931.61","1.07B","0.93%"
"2021- 12- 03","15,085.47","15,428.71","15,470.36","14,931.06","1.20B","-1.92%"
"2021- 12- 02","15,381.32","15,181.82","15,444.54","15,150.12","1.10B","0.83%"
"2021- 12- 01","15,254.05","15,752.27","15,816.82","15,243.93","1.22B","-1.83%"
"2021- 11- 30","15,537.69","15,716.50","15,828.20","15,451.39","1.78B","-1.55%"
"2021- 11- 29","15,782.83","15,719.42","15,833.11","15,644.61","1.01B","1.88%"
"2021- 11- 26","15,491.66","15,664.38","15,731.54","15,456.09","781.49M","-2.23%"
"2021- 11- 24","15,845.23","15,677.88","15,848.56","15,591.36","842.33M","0.44%"
"2021- 11- 23","15,775.14","15,809.50","15,895.86","15,601.46","1.07B","-0.50%"
